1360,265,98,63
1346,265,98,63
1312,264,99,64
1293,264,100,64
1274,265,101,65
1257,269,101,65
1219,275,98,63
1199,278,100,64
1179,283,99,64
1160,288,100,64
1127,301,100,64
1110,309,102,65
1098,318,102,66
1084,326,103,66
1060,347,103,66
1049,356,103,66
1034,366,104,67
1022,376,103,66
1000,392,102,65
994,398,98,63
986,403,96,62
977,405,101,65
964,409,104,67
961,413,98,63
956,413,100,64
949,412,103,67
937,403,111,72
931,397,118,76
926,389,120,77
912,381,135,87
890,368,150,98
882,362,158,102
873,359,162,105
859,350,173,112
837,340,182,118
820,329,193,125
807,322,200,129
793,314,206,133
760,294,221,143
745,291,229,148
732,281,236,153
716,276,241,156
682,264,255,166
663,255,260,168
647,250,266,172
731,280,235,155
710,268,247,160
702,265,247,160
697,263,248,161
694,261,250,161
540,198,335,222
538,199,338,224
536,199,344,228
537,201,346,229
543,210,349,231
547,216,345,229
544,219,346,230
544,221,350,232
540,231,348,231
529,231,349,231
525,236,348,230
513,237,351,233
495,241,356,236
487,246,355,235
483,253,351,233
474,259,349,231
457,266,349,231
439,275,350,232
430,278,349,232
424,284,350,232
405,287,353,234
399,292,352,233
395,298,349,231
393,302,347,230
384,308,347,230
378,312,347,230
372,315,347,230
365,318,348,231
353,323,353,234
348,326,353,234
346,330,352,233
340,332,347,237
333,336,348,238
327,340,345,236
319,343,348,238
324,341,344,235
320,346,346,236
316,349,349,238
309,351,349,238
307,354,349,239
301,358,350,239
296,358,356,243
290,357,351,247
285,361,354,243
273,369,350,240
266,374,356,243
263,374,356,243
251,370,369,252
235,390,353,249
228,414,345,236
215,428,354,241
214,450,347,236
219,478,344,234
227,497,311,219
228,505,310,220
230,513,305,217
236,526,285,207
234,537,286,200
237,534,273,205
241,540,271,197
233,546,259,191
226,550,255,187
206,552,263,191
194,556,254,189
155,564,252,190
132,564,262,191
114,570,262,190
97,574,260,189
61,582,258,187
42,587,261,190
29,588,255,190
21,592,258,188
11,595,255,185
9,599,253,184
5,601,254,185
3,601,256,186
3,604,259,188
1,603,260,189
3,606,261,190
4,607,258,187
6,609,259,188
7,609,258,187
9,612,262,190
13,618,258,188
20,640,259,188
26,656,259,188
31,676,260,189
38,700,261,190
41,747,261,190
43,769,260,189
50,789,260,189
54,805,259,188
54,829,251,187
54,831,255,190
59,840,252,188
58,844,251,187
61,846,252,188
61,848,252,188
64,850,252,188
66,849,253,189
72,849,249,186
76,850,245,183
78,850,247,184
79,849,248,185
78,851,250,186
72,852,250,186
64,854,248,185
58,857,243,181
21,856,250,186
4,865,245,183
