206,348,211,71
205,348,211,71
206,349,209,70
199,350,213,72
186,349,213,72
180,353,206,69
174,353,203,68
169,352,207,70
170,355,209,70
168,355,208,70
170,356,206,69
182,357,203,68
191,356,207,70
191,358,211,71
185,358,208,70
177,359,205,69
178,363,203,68
185,362,203,68
195,363,208,69
202,365,206,68
200,366,203,67
189,365,205,68
186,366,206,68
189,365,209,69
201,365,211,70
212,364,210,70
212,362,209,69
202,360,208,69
190,356,211,70
190,353,211,70
198,350,210,70
209,348,211,70
212,343,211,70
208,339,209,69
198,336,207,69
193,330,207,69
199,327,205,68
210,322,204,68
222,319,203,67
221,314,204,68
219,310,205,68
214,303,205,68
216,297,206,68
228,292,206,68
240,287,205,68
245,283,205,68
241,277,205,68
234,270,206,68
235,265,205,68
246,260,203,67
257,253,204,68
267,251,202,67
263,245,203,67
258,242,202,67
258,240,201,67
263,237,202,67
277,235,205,68
288,231,204,68
290,229,204,68
283,226,206,68
278,223,204,68
283,219,203,67
303,217,203,67
324,214,205,68
340,210,207,68
346,209,206,68
345,210,205,67
349,211,204,67
365,212,205,67
388,217,203,67
406,220,206,68
410,221,206,68
401,223,209,69
390,236,209,69
391,249,212,70
406,255,213,70
423,262,214,70
431,271,212,70
417,273,213,70
406,280,211,69
403,287,211,69
413,291,212,70
432,296,212,70
442,300,213,70
437,302,213,70
424,306,212,70
417,310,213,70
422,312,213,70
440,317,212,69
452,321,213,70
453,323,213,70
443,327,214,70
430,330,211,69
429,333,210,69
435,334,209,69
439,335,209,69
434,335,210,69
421,338,209,69
408,337,209,69
403,337,209,69
408,340,207,68
410,341,207,68
406,341,205,67
394,343,205,67
381,342,208,68
377,344,208,68
378,344,206,68
380,345,206,68
374,346,206,68
363,346,207,68
353,347,209,69
350,348,208,68
351,349,207,68
350,349,207,68
345,351,208,68
335,351,209,69
326,351,208,68
323,353,208,68
323,354,208,68
322,355,208,68
316,355,207,68
308,356,207,68
300,356,207,68
298,358,207,68
296,357,207,68
294,358,207,68
288,358,207,68
280,358,208,68
274,359,207,68
271,360,206,68
271,361,206,68
267,361,206,68
263,360,205,67
255,356,206,68
249,356,205,67
246,357,205,67
245,358,205,67
241,359,206,68
235,359,205,67
228,360,207,68
223,362,207,68
219,362,207,68
218,363,206,68
215,365,206,68
208,365,207,68
202,366,207,68
198,368,207,68
194,367,206,68
193,369,206,68
188,370,206,68
181,370,207,68
176,371,206,68
172,372,207,68
170,373,207,68
166,374,207,68
162,374,207,68
156,376,208,68
151,377,208,68
148,378,209,69
148,378,209,69
155,380,210,69
162,381,210,69
161,382,211,69
151,382,209,69
141,382,213,69
140,383,211,69
146,385,209,68
154,384,208,67
158,385,211,68
152,379,214,69
145,377,215,69
143,376,213,69
145,374,211,68
154,370,205,66
161,368,203,66
159,365,208,67
152,360,210,68
148,357,209,68
149,352,209,68
157,347,207,67
165,343,211,68
173,339,209,68
173,334,206,67
171,331,207,67
169,325,208,67
175,322,211,68
183,317,213,69
191,312,213,69
192,306,212,69
190,300,212,69
189,294,211,68
193,289,210,68
202,283,211,68
210,278,212,69
212,273,213,69
212,268,212,69
205,263,214,69
206,261,214,69
212,258,215,70
222,256,215,70
228,256,214,69
226,253,214,69
221,250,213,69
220,250,213,69
224,248,213,69
232,245,215,70
240,245,214,69
242,243,214,69
243,240,214,69
245,239,215,70
253,238,214,69
259,236,214,69
266,236,213,69
267,234,212,69
265,232,212,69
266,230,212,69
269,228,213,69
276,227,212,69
278,226,211,68
275,223,211,68
273,223,210,68
272,222,210,68
274,220,210,68
279,218,211,68
280,215,213,69
279,213,214,69
274,211,216,70
271,210,217,70
271,209,216,70
272,207,215,69
275,206,214,69
276,204,214,69
273,202,213,69
270,201,213,69
268,200,213,69
268,198,215,70
269,196,216,70
270,194,216,70
268,193,216,70
262,190,215,70
255,188,215,70
251,187,215,70
251,185,214,69
248,183,216,70
247,183,215,70
239,179,216,70
236,179,213,69
234,178,211,68
232,175,210,68
231,175,210,68
229,174,209,68
223,171,210,68
216,169,213,69
214,168,214,69
214,165,214,69
220,164,214,69
226,162,212,69
227,161,212,69
221,160,212,69
214,157,212,69
212,155,213,69
216,154,213,69
221,152,213,69
224,151,214,69
222,149,212,69
217,147,212,69
215,146,211,69
220,144,210,68
231,144,205,67
236,145,203,66
235,145,204,66
230,145,206,67
226,146,208,68
232,148,206,67
241,148,208,68
252,150,207,67
257,149,209,68
258,150,209,68
256,154,210,67
261,159,208,66
273,165,207,66
287,168,203,65
302,173,198,63
307,175,199,63
304,177,205,65
301,179,212,68
307,184,214,68
321,190,213,68
335,194,211,67
347,200,209,66
351,205,211,67
348,207,216,69
354,212,218,69
371,218,217,69
391,221,218,69
405,226,220,70
413,231,220,70
417,235,218,69
422,239,219,69
438,246,217,69
455,250,217,69
473,255,216,69
486,260,214,68
485,264,213,68
473,269,212,67
459,274,215,68
451,273,219,70
455,273,220,70
463,276,218,69
463,276,216,69
451,276,217,69
442,278,214,68
439,279,212,67
442,279,211,67
447,281,212,67
445,281,213,68
434,281,214,68
426,283,212,67
423,283,213,68
422,283,215,68
426,284,215,68
424,285,215,68
417,286,215,68
409,287,214,68
404,286,216,69
405,287,216,69
408,288,215,68
405,289,213,68
398,291,215,68
387,290,218,69
382,291,219,70
378,290,221,70
376,290,222,71
373,291,223,71
370,292,220,70
368,294,219,69
366,294,219,69
365,295,217,69
365,296,215,68
363,297,214,68
359,298,213,68
355,299,214,68
349,297,217,69
348,298,217,69
347,300,216,69
344,300,216,69
339,300,218,69
336,300,217,69
334,301,217,69
333,302,218,69
332,302,217,69
330,304,216,68
327,304,214,68
324,305,215,68
323,306,215,68
319,306,217,69
318,308,217,69
314,308,223,69
312,309,222,69
310,309,220,68
310,310,219,68
309,311,215,67
308,311,213,66
305,313,213,66
302,313,213,66
301,315,210,65
298,314,210,65
294,315,216,67
291,315,219,68
287,315,220,68
284,316,221,68
282,316,221,68
281,317,219,68
278,317,220,68
277,318,220,68
275,319,218,68
273,320,218,68
270,320,220,68
268,321,219,68
266,321,220,68
264,322,219,68
258,321,223,69
257,322,223,69
253,322,223,69
252,324,223,69
250,323,222,69
247,323,223,69
245,325,223,69
243,325,223,69
241,326,223,69
238,326,223,69
238,327,222,69
234,326,223,69
232,328,223,69
229,327,224,69
227,328,224,69
225,329,224,69
223,329,224,69
221,330,224,69
219,330,223,69
218,332,223,69
216,332,224,69
213,332,224,69
210,332,224,69
209,333,224,69
207,333,224,69
204,333,225,70
204,331,224,69
201,326,225,70
200,326,224,69
198,326,224,69
195,324,224,69
193,323,224,69
192,323,224,69
189,321,225,70
188,322,225,70
186,321,225,70
183,319,225,69
183,320,224,69
181,319,223,69
179,317,223,69
179,317,221,68
176,317,222,69
175,316,221,68
173,315,222,69
170,313,223,69
168,313,224,69
165,311,225,70
164,311,224,69
163,311,224,69
162,310,224,69
160,308,224,69
159,307,224,69
159,307,224,69
160,306,224,69
161,305,224,69
160,304,224,69
159,303,224,69
158,303,224,69
157,302,224,69
158,301,224,69
160,300,223,69
161,300,222,69
160,299,221,68
159,299,221,68
159,299,221,68
159,298,222,69
163,297,221,68
165,296,222,69
168,295,221,68
171,295,221,68
172,293,222,69
176,292,222,69
178,291,222,69
181,291,222,69
184,289,222,69
187,289,222,69
186,289,225,69
189,288,224,69
194,288,225,69
197,289,223,63
200,288,222,63
202,287,224,63
204,286,224,63
208,284,225,63
214,284,224,63
216,282,224,63
219,281,224,63
221,282,225,64
223,280,225,63
226,279,226,64
231,279,225,63
235,278,224,63
237,277,226,64
237,276,224,63
235,276,224,63
232,277,224,63
230,277,222,63
229,276,224,63
229,276,225,63
229,278,225,63
227,278,223,63
224,279,223,63
223,279,223,63
222,279,224,63
221,279,224,63
220,278,224,63
218,278,225,64
217,280,224,63
215,279,224,63
214,279,226,64
213,279,226,64
211,279,227,64
208,279,229,65
207,280,228,64
206,280,228,64
208,282,226,64
207,282,227,64
205,281,228,64
205,282,228,64
201,281,227,64
201,281,228,64
202,283,228,64
201,283,227,64
196,281,227,64
195,281,227,64
193,281,229,64
192,282,228,64
191,283,231,65
189,282,231,65
188,282,232,65
187,283,231,65
185,283,231,65
183,282,237,67
184,283,234,66
182,282,237,67
178,289,234,61
180,289,234,61
179,289,234,61
179,290,233,61
179,289,233,61
177,289,234,61
177,289,232,62
176,290,230,63
173,288,230,65
168,288,230,65
169,289,229,65
167,289,230,65
163,288,236,67
165,289,232,66
165,290,232,66
164,290,233,66
167,291,234,67
167,291,234,67
166,291,234,67
167,291,229,66
167,291,228,65
168,292,227,65
166,292,230,66
162,292,238,68
162,292,234,67
162,292,233,67
162,292,232,66
159,292,239,68
156,294,234,70
156,294,234,70
155,294,234,70
153,294,236,71
153,294,237,71
153,294,240,72
152,300,240,66
151,300,240,66
150,300,240,66
149,300,240,66
148,300,243,67
148,300,241,66
146,301,244,67
144,300,246,68
145,300,250,69
145,300,233,68
144,300,234,68
141,300,240,69
140,300,240,69
140,300,240,69
136,300,241,69
138,300,238,68
143,300,235,68
141,300,230,70
134,300,229,70
132,300,232,71
134,301,233,71
134,301,233,71
133,301,233,71
133,303,234,69
133,303,234,69
132,304,234,69
133,303,231,68
133,303,230,68
129,304,237,70
127,304,240,71
127,303,238,70
128,303,237,70
126,304,241,71
134,309,236,66
143,310,235,66
152,309,234,65
155,309,234,65
155,309,233,65
149,309,235,66
148,310,235,66
153,310,235,66
163,310,236,66
169,311,238,67
169,311,238,67
165,311,239,67
162,311,239,67
164,311,240,67
174,312,241,67
180,312,241,67
182,312,239,67
181,313,238,66
178,313,242,68
178,314,240,67
187,314,240,67
199,315,238,67
208,315,238,67
209,316,238,66
206,316,239,67
203,315,239,67
206,316,237,66
216,316,238,67
223,317,239,67
224,318,239,67
222,317,238,67
219,318,239,67
220,319,239,67
227,318,238,67
236,320,239,67
238,320,238,67
238,320,239,67
235,320,237,66
235,320,238,66
239,320,239,67
247,321,239,67
252,321,239,67
253,322,239,67
252,322,237,66
251,323,238,67
254,324,239,67
260,324,238,67
267,325,239,67
269,325,236,66
269,326,237,66
267,325,239,67
268,325,239,67
273,325,240,67
280,327,239,67
282,327,240,67
284,328,240,67
283,328,240,67
283,328,240,67
287,329,241,67
293,329,240,67
298,330,240,67
300,331,240,67
301,331,240,67
301,331,240,67
304,332,239,67
307,331,240,67
312,333,240,67
314,333,240,67
316,333,240,67
316,334,240,67
318,334,240,67
322,335,240,67
326,335,240,67
328,335,240,67
326,335,239,67
323,335,239,67
320,335,239,67
321,336,239,67
324,336,239,67
325,337,239,67
324,337,239,67
321,337,240,67
319,338,241,67
320,338,240,67
322,339,241,67
322,338,240,67
322,339,239,67
319,339,239,67
317,339,239,67
318,339,239,67
319,340,240,67
320,341,240,67
319,341,240,67
317,342,240,67
316,341,240,67
317,342,240,67
318,342,240,67
318,342,240,67
316,341,240,67
314,341,241,67
317,338,235,67
318,337,235,67
318,336,236,67
318,336,237,67
316,334,237,68
316,334,238,68
315,333,237,68
316,332,237,68
316,329,237,68
317,329,237,68
316,328,236,67
314,326,238,68
316,326,236,67
317,325,235,67
315,323,237,68
315,322,238,68
315,322,236,67
313,321,239,68
311,321,240,69
311,321,241,69
313,322,238,68
311,321,241,69
310,321,241,69
310,322,240,68
311,322,238,68
310,322,240,68
309,322,240,68
309,322,240,68
309,324,238,68
308,322,240,68
307,323,240,68
308,324,240,68
307,323,240,68
309,325,237,68
308,325,237,68
306,324,239,68
306,324,240,68
307,325,239,68
305,322,240,68
305,318,240,69
304,313,239,68
304,311,240,68
305,306,240,68
304,299,241,69
305,296,240,68
304,291,240,68
303,286,240,68
303,280,240,68
304,276,240,68
304,271,240,68
303,266,239,68
302,261,241,69
301,255,240,68
302,251,240,68
302,246,240,68
301,240,240,68
301,236,240,68
300,230,240,68
301,227,239,68
301,222,240,68
300,215,240,68
300,212,240,68
300,207,240,68
298,202,240,68
298,199,240,68
298,195,239,68
299,197,238,68
299,197,238,68
298,197,239,68
297,196,239,68
297,197,239,68
298,198,239,68
297,197,239,68
296,198,239,68
296,198,240,68
296,198,240,68
296,199,240,68
296,198,240,68
295,198,240,68
294,198,240,68
294,199,240,69
293,199,240,68
292,199,240,68
293,200,240,68
293,200,240,68
292,199,240,68
291,199,240,68
292,200,239,68
291,200,240,68
291,200,240,68
290,200,240,68
290,200,240,68
289,200,239,68
290,201,240,68
289,200,240,68
288,200,240,68
289,201,240,68
289,201,239,68
288,201,239,68
288,202,238,68
287,200,239,68
287,200,239,68
288,201,238,68
288,201,238,68
288,202,237,67
287,201,236,67
288,202,238,68
288,202,237,67
286,201,238,68
287,202,238,68
287,202,237,67
286,201,237,67
285,201,238,68
286,203,238,68
285,203,238,68
286,203,237,67
284,202,238,68
285,203,238,68
285,203,237,67
283,202,238,68
284,203,238,68
285,203,236,67
285,204,235,67
282,202,237,68
282,202,237,68
282,202,237,68
283,203,236,67
282,204,237,67
281,203,237,67
281,203,237,68
280,204,238,68
281,204,238,68
280,204,238,68
280,204,236,67
280,204,236,67
280,204,236,67
279,204,236,67
279,204,237,67
277,203,239,68
277,204,238,68
277,204,238,68
277,205,238,68
278,205,235,67
278,205,234,67
278,206,234,67
276,205,235,67
275,205,236,67
277,206,235,67
276,205,236,67
276,206,235,67
275,205,236,67
275,206,236,67
276,206,236,67
275,206,236,67
274,206,237,67
273,205,237,67
273,205,237,67
273,205,236,67
274,206,235,67
272,205,236,67
273,206,235,67
272,205,236,67
272,206,236,67
269,205,236,67
264,206,235,67
257,206,235,67
254,206,236,67
253,205,236,67
256,206,235,67
258,205,236,67
256,205,236,67
253,206,236,67
250,206,237,67
251,205,236,67
254,206,235,67
255,205,235,67
254,205,235,67
250,205,236,67
249,206,235,67
250,205,236,67
252,206,235,67
253,205,235,67
251,205,236,67
246,205,237,67
245,205,237,67
246,205,237,67
248,205,237,67
249,205,237,67
248,205,237,67
246,205,238,67
244,204,238,67
245,204,238,67
245,204,240,68
246,204,240,68
245,204,238,67
244,205,238,67
245,205,238,67
245,204,238,67
246,204,238,67
247,204,236,67
245,204,237,67
244,205,238,67
244,205,237,67
245,205,237,67
246,204,235,67
247,205,235,66
246,205,235,66
245,205,235,66
245,205,236,67
245,204,235,66
246,204,234,66
245,204,234,66
245,204,233,66
244,205,234,66
244,204,234,66
245,204,233,66
246,205,233,66
245,205,234,66
245,205,234,66
243,204,233,66
244,205,234,66
245,205,234,66
244,204,233,66
245,205,233,66
244,205,234,66
243,204,233,66
244,205,233,66
245,205,233,66
245,205,233,66
244,205,234,66
243,204,233,66
244,205,233,66
244,205,234,66
244,204,233,66
244,205,234,66
243,204,233,66
243,205,233,66
243,205,234,66
244,205,234,66
244,204,232,66
244,204,233,66
243,204,233,66
242,204,233,66
243,205,234,66
243,204,233,66
243,204,232,66
243,204,232,66
242,204,233,66
242,205,234,66
242,204,233,66
243,204,233,66
243,204,233,66
242,205,233,66
242,205,234,66
242,205,234,66
242,204,233,66
242,204,232,66
242,204,232,66
242,205,233,66
241,205,234,66
241,205,234,66
241,204,233,66
241,205,233,66
241,204,233,66
241,205,233,66
240,205,234,66
240,204,233,66
240,205,233,66
240,205,233,66
240,205,233,66
239,204,233,66
239,205,233,66
238,205,233,66
238,205,234,66
238,204,233,66
238,204,232,66
237,204,232,66
237,205,233,66
237,205,234,66
237,205,233,66
237,204,233,66
236,205,232,66
236,205,233,66
233,205,233,66
233,205,233,66
233,205,233,66
233,205,233,66
232,205,233,66
232,205,232,66
231,205,232,66
231,204,233,66
231,205,233,66
231,205,232,66
230,204,233,66
230,205,233,66
230,205,233,66
230,205,233,66
230,205,233,66
230,205,234,66
229,205,234,66
228,204,234,66
227,204,234,66
227,204,234,66
227,204,234,66
226,204,234,66
226,204,234,66
226,204,234,66
226,204,234,66
225,204,234,66
225,204,234,66
225,204,234,66
224,204,234,66
224,204,235,67
224,205,234,66
224,204,235,66
224,205,235,66
223,205,236,67
